Total_CPU_percent,Total_Memory_percent
80.5,70.0
58.0,70.0
60.3,70.1
55.2,70.0
57.1,70.0
53.2,70.0
60.0,70.0
56.4,70.0
56.0,70.1
55.9,70.1
57.5,70.1
57.4,70.1
55.6,70.1
74.1,70.4
64.3,70.2
62.0,70.0
71.2,70.2
54.0,70.2
80.9,70.2
62.4,70.2
62.1,70.2
61.8,70.2
56.3,70.1
63.2,70.2
57.8,70.2
58.4,70.2
59.4,70.1
63.8,70.2
59.1,70.2
55.7,70.2
57.3,70.2
75.5,70.2
75.2,70.2
57.5,70.2
60.5,70.2
58.2,70.2
58.9,70.2
65.4,70.3
73.1,70.2
78.8,70.2
57.0,70.2
69.0,70.1
63.1,70.1
63.3,70.1
56.8,70.1
56.6,70.1
63.1,70.1
55.3,70.1
53.1,70.1
63.0,70.1
54.0,70.1
52.8,70.1
54.6,70.1
55.6,70.1
59.4,70.1
56.2,70.1
54.3,70.1
61.1,70.0
57.4,70.0
56.9,69.9
56.5,69.9
61.1,69.9
56.7,70.0
64.3,70.0
55.7,70.1
60.1,70.0
56.2,70.0
55.7,70.1
56.7,70.1
57.2,70.1
55.6,70.1
73.0,70.1
52.8,70.1
57.1,70.2
51.9,70.1
59.3,70.1
77.2,70.3
61.8,70.2
57.4,70.1
55.4,70.1
60.9,70.1
56.9,70.1
54.2,70.1
50.4,70.1
57.7,70.1
57.3,70.1
58.3,70.1
57.7,70.0
56.7,70.0
72.1,70.2
68.3,70.1
52.3,70.1
53.7,70.1
55.4,70.1
54.8,70.1
52.8,70.1
67.6,70.1
54.4,70.1
57.4,70.1
58.1,70.1
54.3,70.1
58.8,70.1
58.8,70.1
68.5,70.1
62.5,70.1
61.4,70.1
56.8,70.0
60.6,70.0
55.4,70.0
53.7,70.0
54.9,70.0
60.2,70.0
55.7,70.0
53.5,70.0
62.3,70.1
60.2,70.1
71.3,70.1
76.4,70.2
70.9,70.3
71.6,70.2
63.2,70.1
55.4,70.1
56.8,70.1
54.6,70.1
55.4,70.1
57.7,70.1
55.6,70.1
54.0,70.1
61.4,70.1
53.1,70.1
53.2,70.1
52.5,70.1
56.8,70.1
55.8,70.1
58.1,70.1
53.8,70.1
59.0,70.0
57.4,70.1
57.7,70.0
56.2,70.0
58.3,70.0
61.7,70.0
55.6,70.0
63.3,70.0
52.6,70.0
58.0,70.0
56.9,70.0
56.8,70.0
54.8,70.0
48.8,70.0
58.8,69.9
56.6,69.9
58.1,69.9
60.6,70.0
65.3,70.0
57.7,69.9
55.6,69.9
52.0,69.9
58.5,69.9
60.3,69.9
56.3,69.9
54.3,69.9
63.4,69.9
61.5,69.9
59.4,69.9
53.6,69.9
61.8,70.0
56.3,69.9
52.3,69.9
53.6,69.9
63.4,69.9
58.9,69.9
66.0,70.1
73.7,70.2
54.4,70.2
54.1,70.2
63.5,70.0
54.1,70.0
53.8,70.2
50.8,70.2
55.9,70.1
56.3,70.1
54.6,70.0
54.0,70.0
59.8,69.9
54.5,69.9
59.7,69.9
58.2,70.0
56.5,70.0
56.0,70.0
55.9,70.1
50.0,70.0
56.0,70.0
57.9,70.1
62.6,70.0
59.1,70.0
77.5,70.0
74.8,70.1
57.4,70.1
55.0,70.1
55.1,70.1
57.1,70.1
55.6,70.1
63.8,70.2
62.5,70.3
63.2,70.3
59.5,70.3
63.3,70.3
66.4,70.3
65.2,70.3
61.5,70.4
58.9,70.4
54.5,70.3
54.4,70.3
65.2,70.2
56.3,70.1
63.4,70.1
61.0,70.1
53.3,70.1
59.3,70.1
62.7,70.1
63.2,70.1
59.1,70.1
58.2,70.1
64.5,70.1
57.6,70.1
65.0,70.1
60.6,70.1
62.2,70.1
53.8,70.1
57.8,70.1
65.1,70.1
73.4,70.1
53.7,70.1
54.7,70.1
51.6,70.1
54.8,70.1
56.1,70.1
54.5,70.1
62.4,70.1
57.6,70.1
60.3,70.1
65.6,70.2
62.2,70.1
64.8,70.2
70.3,70.2
80.0,70.3
67.3,70.3
66.4,70.2
59.2,70.3
55.3,70.3
68.6,70.5
63.0,70.5
61.1,70.4
59.3,70.4
64.3,70.3
54.8,70.3
59.0,70.3
62.6,70.4
58.8,70.4
57.0,70.4
56.7,70.4
59.7,70.3
58.0,70.3
65.4,70.2
59.8,70.3
58.9,70.3
59.8,70.3
58.8,70.3
58.3,70.3
59.3,70.3
57.5,70.3
61.7,70.3
53.7,70.3
53.3,70.3
54.8,70.3
55.0,70.3
59.9,70.3
62.6,70.3
64.3,70.3
64.3,70.4
67.2,70.4
76.1,70.4
82.6,70.6
79.6,70.6
70.9,70.6
62.7,70.6
56.0,70.6
56.6,70.6
59.9,70.4
63.9,70.4
57.2,70.4
54.8,70.4
58.5,70.4
58.7,70.4
58.2,70.4
68.4,70.4
54.2,70.4
70.4,70.4
72.8,70.4
70.1,70.5
66.4,70.5
57.9,70.4
66.4,70.4
56.2,70.4
60.6,70.4
58.9,70.4
61.6,70.3
58.8,70.2
59.4,70.2
56.3,70.3
63.2,70.3
56.2,70.3
56.1,70.3
62.4,70.2
60.2,70.2
58.9,70.2
61.1,70.1
68.3,70.2
57.6,70.2
51.6,70.2
58.2,70.2
64.6,70.2
60.0,70.2
66.0,70.3
76.0,70.3
62.8,70.2
69.0,70.3
65.0,70.3
64.1,70.3
57.9,70.3
64.5,70.3
62.7,70.3
62.2,70.3
57.0,70.3
76.6,70.3
78.2,70.3
68.3,70.3
66.4,70.2
58.2,70.0
54.7,70.0
58.5,70.0
57.4,70.0
65.1,70.0
77.4,69.9
66.2,69.9
73.2,70.0
83.2,69.2
73.2,69.3
68.6,69.3
69.3,69.6
61.6,69.5
62.7,69.6
75.5,69.6
86.3,69.8
80.1,69.8
64.4,69.5
53.8,69.5
54.9,69.5
55.8,69.5
77.7,69.6
65.1,69.5
53.4,69.5
54.1,69.5
57.0,69.5
56.0,69.5
55.3,69.4
54.3,69.5
52.8,69.4
55.9,69.4
57.1,69.4
54.1,69.4
57.0,69.2
78.2,69.1
59.3,69.2
53.8,69.2
51.2,69.2
53.6,69.2
52.7,69.2
68.1,69.6
77.3,69.5
81.4,69.6
84.7,69.7
70.8,69.7
67.8,69.7
60.2,69.7
58.5,69.7
60.3,69.7
60.8,69.7
59.3,69.6
56.4,69.6
67.1,69.6
73.7,69.6
62.7,69.6
56.6,69.6
54.9,69.7
59.3,69.7
56.0,69.6
54.7,69.6
53.2,69.6
51.2,69.6
52.6,69.5
55.6,69.5
57.9,69.4
54.9,69.3
54.8,69.3
55.8,69.1
53.4,69.0
58.5,69.0
56.4,69.0
56.0,69.0
53.1,69.0
52.0,69.0
55.0,69.0
56.7,69.0
73.2,69.2
75.9,69.3
78.8,69.4
58.5,69.4
53.5,69.4
56.3,69.4
51.5,69.4
53.9,69.3
54.8,69.3
50.8,69.3
53.3,69.3
51.2,69.2
48.4,69.2
56.0,69.2
54.1,69.2
55.0,69.2
55.4,69.2
57.7,69.1
58.3,69.2
52.5,69.2
55.1,69.2
62.1,69.1
63.0,69.2
